timestamp,severity,alert_type,user_id,ip,method,route,status_code,response_time_ms,event_type,risk_score,reason,recommendation
2026-05-25 22:06:40,critical,critical_route_server_error,user_081,45.90.130.77,GET,/api/admin/users,503,7096.0,database_timeout,26,Se detectó un error 5xx en una ruta crítica del sistema.,"Revisar logs del backend, servicios relacionados y disponibilidad de la base de datos."
2026-05-25 22:06:40,critical,database_timeout,user_081,45.90.130.77,GET,/api/admin/users,503,7096.0,database_timeout,26,Se detectó un timeout de base de datos.,"Revisar conexión a base de datos, carga del servidor, consultas lentas e índices."
2026-05-25 22:06:40,critical,critical_route_very_slow,user_081,45.90.130.77,GET,/api/admin/users,503,7096.0,database_timeout,26,Una ruta crítica presenta tiempo de respuesta muy alto.,"Revisar rendimiento del endpoint, consultas a base de datos y servicios externos."
2026-05-25 22:06:40,critical,high_risk_score,user_081,45.90.130.77,GET,/api/admin/users,503,7096.0,database_timeout,26,El log presenta un puntaje de riesgo alto según múltiples señales combinadas.,Revisar el evento de forma prioritaria y validar si corresponde a un incidente activo.
2026-05-25 22:27:26,warning,medium_risk_score,user_011,10.0.0.16,POST,/api/orders,422,1074.0,validation_error,11,El log presenta un puntaje de riesgo medio.,Monitorear el evento y revisar si se repite en el tiempo.
2026-05-25 22:34:39,warning,medium_risk_score,user_026,10.0.0.16,GET,/api/admin/users,200,1251.0,slow_response,13,El log presenta un puntaje de riesgo medio.,Monitorear el evento y revisar si se repite en el tiempo.
2026-05-25 23:50:07,critical,repeated_unauthorized_access,user_062,45.90.130.78,GET,/api/enrollments,403,1673.0,unauthorized_access,13,Se detectaron múltiples intentos de acceso no autorizado desde la misma IP.,Bloquear o limitar temporalmente la IP y revisar posibles rutas expuestas.
2026-05-25 23:50:07,warning,medium_risk_score,user_062,45.90.130.78,GET,/api/enrollments,403,1673.0,unauthorized_access,13,El log presenta un puntaje de riesgo medio.,Monitorear el evento y revisar si se repite en el tiempo.
2026-05-25 23:58:21,critical,critical_route_server_error,user_053,190.12.45.11,GET,/api/database,503,4446.0,database_timeout,23,Se detectó un error 5xx en una ruta crítica del sistema.,"Revisar logs del backend, servicios relacionados y disponibilidad de la base de datos."
2026-05-25 23:58:21,critical,database_timeout,user_053,190.12.45.11,GET,/api/database,503,4446.0,database_timeout,23,Se detectó un timeout de base de datos.,"Revisar conexión a base de datos, carga del servidor, consultas lentas e índices."
2026-05-25 23:58:21,warning,slow_response,user_053,190.12.45.11,GET,/api/database,503,4446.0,database_timeout,23,Se detectó una respuesta lenta del servidor.,Monitorear el endpoint y revisar si el tiempo de respuesta aumenta o se repite.
2026-05-25 23:58:21,critical,high_risk_score,user_053,190.12.45.11,GET,/api/database,503,4446.0,database_timeout,23,El log presenta un puntaje de riesgo alto según múltiples señales combinadas.,Revisar el evento de forma prioritaria y validar si corresponde a un incidente activo.
2026-05-26 00:15:22,critical,repeated_unauthorized_access,user_055,45.90.130.77,GET,/api/inventory,403,2229.0,unauthorized_access,11,Se detectaron múltiples intentos de acceso no autorizado desde la misma IP.,Bloquear o limitar temporalmente la IP y revisar posibles rutas expuestas.
2026-05-26 00:15:22,warning,medium_risk_score,user_055,45.90.130.77,GET,/api/inventory,403,2229.0,unauthorized_access,11,El log presenta un puntaje de riesgo medio.,Monitorear el evento y revisar si se repite en el tiempo.
2026-05-26 00:34:57,critical,repeated_unauthorized_access,user_109,190.12.45.11,GET,/login,403,2365.0,unauthorized_access,11,Se detectaron múltiples intentos de acceso no autorizado desde la misma IP.,Bloquear o limitar temporalmente la IP y revisar posibles rutas expuestas.
2026-05-26 00:34:57,warning,medium_risk_score,user_109,190.12.45.11,GET,/login,403,2365.0,unauthorized_access,11,El log presenta un puntaje de riesgo medio.,Monitorear el evento y revisar si se repite en el tiempo.
2026-05-26 00:58:41,critical,critical_route_server_error,user_091,192.168.1.12,POST,/api/enrollments,500,5311.0,enrollment_failed,22,Se detectó un error 5xx en una ruta crítica del sistema.,"Revisar logs del backend, servicios relacionados y disponibilidad de la base de datos."
2026-05-26 00:58:41,critical,critical_route_very_slow,user_091,192.168.1.12,POST,/api/enrollments,500,5311.0,enrollment_failed,22,Una ruta crítica presenta tiempo de respuesta muy alto.,"Revisar rendimiento del endpoint, consultas a base de datos y servicios externos."
2026-05-26 00:58:41,critical,high_risk_score,user_091,192.168.1.12,POST,/api/enrollments,500,5311.0,enrollment_failed,22,El log presenta un puntaje de riesgo alto según múltiples señales combinadas.,Revisar el evento de forma prioritaria y validar si corresponde a un incidente activo.
2026-05-26 01:32:22,critical,repeated_unauthorized_access,user_021,190.12.45.12,GET,/api/database,403,961.0,unauthorized_access,13,Se detectaron múltiples intentos de acceso no autorizado desde la misma IP.,Bloquear o limitar temporalmente la IP y revisar posibles rutas expuestas.
2026-05-26 01:32:22,warning,medium_risk_score,user_021,190.12.45.12,GET,/api/database,403,961.0,unauthorized_access,13,El log presenta un puntaje de riesgo medio.,Monitorear el evento y revisar si se repite en el tiempo.
2026-05-26 01:32:28,critical,critical_route_server_error,user_113,10.0.0.15,GET,/api/admin/users,503,6880.0,database_timeout,26,Se detectó un error 5xx en una ruta crítica del sistema.,"Revisar logs del backend, servicios relacionados y disponibilidad de la base de datos."
2026-05-26 01:32:28,critical,database_timeout,user_113,10.0.0.15,GET,/api/admin/users,503,6880.0,database_timeout,26,Se detectó un timeout de base de datos.,"Revisar conexión a base de datos, carga del servidor, consultas lentas e índices."
2026-05-26 01:32:28,critical,critical_route_very_slow,user_113,10.0.0.15,GET,/api/admin/users,503,6880.0,database_timeout,26,Una ruta crítica presenta tiempo de respuesta muy alto.,"Revisar rendimiento del endpoint, consultas a base de datos y servicios externos."
2026-05-26 01:32:28,critical,high_risk_score,user_113,10.0.0.15,GET,/api/admin/users,503,6880.0,database_timeout,26,El log presenta un puntaje de riesgo alto según múltiples señales combinadas.,Revisar el evento de forma prioritaria y validar si corresponde a un incidente activo.
2026-05-26 01:50:37,critical,repeated_unauthorized_access,user_014,192.168.1.10,GET,/api/database,403,2493.0,unauthorized_access,13,Se detectaron múltiples intentos de acceso no autorizado desde la misma IP.,Bloquear o limitar temporalmente la IP y revisar posibles rutas expuestas.
2026-05-26 01:50:37,warning,medium_risk_score,user_014,192.168.1.10,GET,/api/database,403,2493.0,unauthorized_access,13,El log presenta un puntaje de riesgo medio.,Monitorear el evento y revisar si se repite en el tiempo.
2026-05-26 03:37:35,critical,repeated_unauthorized_access,user_111,190.12.45.10,GET,/api/notifications,403,1695.0,unauthorized_access,11,Se detectaron múltiples intentos de acceso no autorizado desde la misma IP.,Bloquear o limitar temporalmente la IP y revisar posibles rutas expuestas.
2026-05-26 03:37:35,warning,medium_risk_score,user_111,190.12.45.10,GET,/api/notifications,403,1695.0,unauthorized_access,11,El log presenta un puntaje de riesgo medio.,Monitorear el evento y revisar si se repite en el tiempo.
2026-05-26 04:21:29,critical,brute_force_attempt,user_013,10.0.0.16,POST,/api/students,401,922.0,login_failed,10,Se detectaron múltiples intentos fallidos de login desde la misma IP.,"Revisar la IP sospechosa, aplicar bloqueo temporal y validar posibles intentos de fuerza bruta."
2026-05-26 04:21:29,warning,medium_risk_score,user_013,10.0.0.16,POST,/api/students,401,922.0,login_failed,10,El log presenta un puntaje de riesgo medio.,Monitorear el evento y revisar si se repite en el tiempo.
2026-05-26 04:42:47,critical,brute_force_attempt,user_039,181.65.22.31,POST,/api/students,401,863.0,login_failed,10,Se detectaron múltiples intentos fallidos de login desde la misma IP.,"Revisar la IP sospechosa, aplicar bloqueo temporal y validar posibles intentos de fuerza bruta."
2026-05-26 04:42:47,warning,medium_risk_score,user_039,181.65.22.31,POST,/api/students,401,863.0,login_failed,10,El log presenta un puntaje de riesgo medio.,Monitorear el evento y revisar si se repite en el tiempo.
2026-05-26 05:20:30,critical,critical_route_server_error,user_040,181.65.22.31,GET,/api/database,503,4865.0,database_timeout,23,Se detectó un error 5xx en una ruta crítica del sistema.,"Revisar logs del backend, servicios relacionados y disponibilidad de la base de datos."
2026-05-26 05:20:30,critical,database_timeout,user_040,181.65.22.31,GET,/api/database,503,4865.0,database_timeout,23,Se detectó un timeout de base de datos.,"Revisar conexión a base de datos, carga del servidor, consultas lentas e índices."
2026-05-26 05:20:30,warning,slow_response,user_040,181.65.22.31,GET,/api/database,503,4865.0,database_timeout,23,Se detectó una respuesta lenta del servidor.,Monitorear el endpoint y revisar si el tiempo de respuesta aumenta o se repite.
2026-05-26 05:20:30,critical,high_risk_score,user_040,181.65.22.31,GET,/api/database,503,4865.0,database_timeout,23,El log presenta un puntaje de riesgo alto según múltiples señales combinadas.,Revisar el evento de forma prioritaria y validar si corresponde a un incidente activo.
2026-05-26 05:42:15,critical,brute_force_attempt,user_029,45.90.130.77,POST,/login,401,1621.0,login_failed,10,Se detectaron múltiples intentos fallidos de login desde la misma IP.,"Revisar la IP sospechosa, aplicar bloqueo temporal y validar posibles intentos de fuerza bruta."
2026-05-26 05:42:15,warning,medium_risk_score,user_029,45.90.130.77,POST,/login,401,1621.0,login_failed,10,El log presenta un puntaje de riesgo medio.,Monitorear el evento y revisar si se repite en el tiempo.
2026-05-26 05:58:59,warning,medium_risk_score,user_046,190.12.45.10,POST,/api/orders,422,1079.0,validation_error,11,El log presenta un puntaje de riesgo medio.,Monitorear el evento y revisar si se repite en el tiempo.
2026-05-26 06:36:52,warning,medium_risk_score,admin_02,181.65.22.30,GET,/api/enrollments,200,1526.0,slow_response,13,El log presenta un puntaje de riesgo medio.,Monitorear el evento y revisar si se repite en el tiempo.
2026-05-26 07:00:09,critical,brute_force_attempt,user_096,181.65.22.31,POST,/api/orders,401,2455.0,login_failed,12,Se detectaron múltiples intentos fallidos de login desde la misma IP.,"Revisar la IP sospechosa, aplicar bloqueo temporal y validar posibles intentos de fuerza bruta."
2026-05-26 07:00:09,warning,medium_risk_score,user_096,181.65.22.31,POST,/api/orders,401,2455.0,login_failed,12,El log presenta un puntaje de riesgo medio.,Monitorear el evento y revisar si se repite en el tiempo.
2026-05-26 07:05:39,critical,brute_force_attempt,user_060,10.0.0.15,POST,/api/profile,401,2281.0,login_failed,10,Se detectaron múltiples intentos fallidos de login desde la misma IP.,"Revisar la IP sospechosa, aplicar bloqueo temporal y validar posibles intentos de fuerza bruta."
2026-05-26 07:05:39,warning,medium_risk_score,user_060,10.0.0.15,POST,/api/profile,401,2281.0,login_failed,10,El log presenta un puntaje de riesgo medio.,Monitorear el evento y revisar si se repite en el tiempo.
2026-05-26 07:07:44,critical,brute_force_attempt,admin_06,10.0.0.16,POST,/api/profile,401,1658.0,login_failed,10,Se detectaron múltiples intentos fallidos de login desde la misma IP.,"Revisar la IP sospechosa, aplicar bloqueo temporal y validar posibles intentos de fuerza bruta."
2026-05-26 07:07:44,warning,medium_risk_score,admin_06,10.0.0.16,POST,/api/profile,401,1658.0,login_failed,10,El log presenta un puntaje de riesgo medio.,Monitorear el evento y revisar si se repite en el tiempo.
2026-05-26 07:41:37,critical,critical_route_server_error,user_026,200.48.10.5,POST,/api/database,500,3710.0,payment_failed,22,Se detectó un error 5xx en una ruta crítica del sistema.,"Revisar logs del backend, servicios relacionados y disponibilidad de la base de datos."
2026-05-26 07:41:37,critical,payment_failure_outage,user_026,200.48.10.5,POST,/api/database,500,3710.0,payment_failed,22,Se detectaron pagos fallidos repetidos en una ruta de pagos.,"Revisar integración con la pasarela de pagos, credenciales, webhooks y disponibilidad del servicio."
2026-05-26 07:41:37,warning,slow_response,user_026,200.48.10.5,POST,/api/database,500,3710.0,payment_failed,22,Se detectó una respuesta lenta del servidor.,Monitorear el endpoint y revisar si el tiempo de respuesta aumenta o se repite.
2026-05-26 07:41:37,critical,high_risk_score,user_026,200.48.10.5,POST,/api/database,500,3710.0,payment_failed,22,El log presenta un puntaje de riesgo alto según múltiples señales combinadas.,Revisar el evento de forma prioritaria y validar si corresponde a un incidente activo.
2026-05-26 07:54:27,critical,brute_force_attempt,user_072,10.0.0.16,POST,/api/admin/users,401,2483.0,login_failed,16,Se detectaron múltiples intentos fallidos de login desde la misma IP.,"Revisar la IP sospechosa, aplicar bloqueo temporal y validar posibles intentos de fuerza bruta."
2026-05-26 07:54:27,warning,medium_risk_score,user_072,10.0.0.16,POST,/api/admin/users,401,2483.0,login_failed,16,El log presenta un puntaje de riesgo medio.,Monitorear el evento y revisar si se repite en el tiempo.
2026-05-26 07:56:54,critical,brute_force_attempt,admin_05,10.0.0.16,POST,/api/products,401,2316.0,login_failed,10,Se detectaron múltiples intentos fallidos de login desde la misma IP.,"Revisar la IP sospechosa, aplicar bloqueo temporal y validar posibles intentos de fuerza bruta."
2026-05-26 07:56:54,warning,medium_risk_score,admin_05,10.0.0.16,POST,/api/products,401,2316.0,login_failed,10,El log presenta un puntaje de riesgo medio.,Monitorear el evento y revisar si se repite en el tiempo.
2026-05-26 08:07:09,warning,unauthorized_admin_access,user_028,45.90.130.78,GET,/dashboard/admin,403,1989.0,unauthorized_access,9,Se detectó un intento de acceso no autorizado al panel administrativo.,"Revisar permisos del usuario, validar sesión y monitorear la IP de origen."
2026-05-26 08:25:40,critical,critical_route_server_error,user_014,45.90.130.77,GET,/api/orders,503,4031.0,database_timeout,19,Se detectó un error 5xx en una ruta crítica del sistema.,"Revisar logs del backend, servicios relacionados y disponibilidad de la base de datos."
2026-05-26 08:25:40,critical,database_timeout,user_014,45.90.130.77,GET,/api/orders,503,4031.0,database_timeout,19,Se detectó un timeout de base de datos.,"Revisar conexión a base de datos, carga del servidor, consultas lentas e índices."
2026-05-26 08:25:40,warning,slow_response,user_014,45.90.130.77,GET,/api/orders,503,4031.0,database_timeout,19,Se detectó una respuesta lenta del servidor.,Monitorear el endpoint y revisar si el tiempo de respuesta aumenta o se repite.
2026-05-26 08:25:40,critical,high_risk_score,user_014,45.90.130.77,GET,/api/orders,503,4031.0,database_timeout,19,El log presenta un puntaje de riesgo alto según múltiples señales combinadas.,Revisar el evento de forma prioritaria y validar si corresponde a un incidente activo.
2026-05-26 08:40:21,warning,medium_risk_score,user_115,10.0.0.15,POST,/api/admin/users,422,1769.0,validation_error,15,El log presenta un puntaje de riesgo medio.,Monitorear el evento y revisar si se repite en el tiempo.
2026-05-26 09:50:26,critical,critical_route_server_error,user_033,45.90.130.77,GET,/api/payments,500,2510.0,server_error,23,Se detectó un error 5xx en una ruta crítica del sistema.,"Revisar logs del backend, servicios relacionados y disponibilidad de la base de datos."
2026-05-26 09:50:26,warning,slow_response,user_033,45.90.130.77,GET,/api/payments,500,2510.0,server_error,23,Se detectó una respuesta lenta del servidor.,Monitorear el endpoint y revisar si el tiempo de respuesta aumenta o se repite.
2026-05-26 09:50:26,critical,high_risk_score,user_033,45.90.130.77,GET,/api/payments,500,2510.0,server_error,23,El log presenta un puntaje de riesgo alto según múltiples señales combinadas.,Revisar el evento de forma prioritaria y validar si corresponde a un incidente activo.
2026-05-26 09:53:47,warning,medium_risk_score,user_111,181.65.22.30,GET,/api/enrollments,200,1045.0,slow_response,13,El log presenta un puntaje de riesgo medio.,Monitorear el evento y revisar si se repite en el tiempo.
2026-05-26 10:05:02,critical,critical_route_server_error,user_012,192.168.1.11,GET,/api/admin/users,503,7080.0,database_timeout,22,Se detectó un error 5xx en una ruta crítica del sistema.,"Revisar logs del backend, servicios relacionados y disponibilidad de la base de datos."
2026-05-26 10:05:02,critical,database_timeout,user_012,192.168.1.11,GET,/api/admin/users,503,7080.0,database_timeout,22,Se detectó un timeout de base de datos.,"Revisar conexión a base de datos, carga del servidor, consultas lentas e índices."
2026-05-26 10:05:02,critical,critical_route_very_slow,user_012,192.168.1.11,GET,/api/admin/users,503,7080.0,database_timeout,22,Una ruta crítica presenta tiempo de respuesta muy alto.,"Revisar rendimiento del endpoint, consultas a base de datos y servicios externos."
2026-05-26 10:05:02,critical,high_risk_score,user_012,192.168.1.11,GET,/api/admin/users,503,7080.0,database_timeout,22,El log presenta un puntaje de riesgo alto según múltiples señales combinadas.,Revisar el evento de forma prioritaria y validar si corresponde a un incidente activo.
2026-05-26 10:33:57,critical,critical_route_server_error,user_039,190.12.45.11,POST,/api/enrollments,500,6755.0,payment_failed,29,Se detectó un error 5xx en una ruta crítica del sistema.,"Revisar logs del backend, servicios relacionados y disponibilidad de la base de datos."
2026-05-26 10:33:57,critical,payment_failure_outage,user_039,190.12.45.11,POST,/api/enrollments,500,6755.0,payment_failed,29,Se detectaron pagos fallidos repetidos en una ruta de pagos.,"Revisar integración con la pasarela de pagos, credenciales, webhooks y disponibilidad del servicio."
2026-05-26 10:33:57,critical,critical_route_very_slow,user_039,190.12.45.11,POST,/api/enrollments,500,6755.0,payment_failed,29,Una ruta crítica presenta tiempo de respuesta muy alto.,"Revisar rendimiento del endpoint, consultas a base de datos y servicios externos."
2026-05-26 10:33:57,critical,high_risk_score,user_039,190.12.45.11,POST,/api/enrollments,500,6755.0,payment_failed,29,El log presenta un puntaje de riesgo alto según múltiples señales combinadas.,Revisar el evento de forma prioritaria y validar si corresponde a un incidente activo.
2026-05-26 10:42:54,warning,medium_risk_score,user_039,192.168.1.11,POST,/api/database,422,1620.0,validation_error,11,El log presenta un puntaje de riesgo medio.,Monitorear el evento y revisar si se repite en el tiempo.
2026-05-26 11:35:32,critical,repeated_unauthorized_access,user_060,10.0.0.15,GET,/api/payments,403,1062.0,unauthorized_access,17,Se detectaron múltiples intentos de acceso no autorizado desde la misma IP.,Bloquear o limitar temporalmente la IP y revisar posibles rutas expuestas.
2026-05-26 11:35:32,warning,medium_risk_score,user_060,10.0.0.15,GET,/api/payments,403,1062.0,unauthorized_access,17,El log presenta un puntaje de riesgo medio.,Monitorear el evento y revisar si se repite en el tiempo.
2026-05-26 12:34:19,critical,critical_route_server_error,user_045,200.48.10.5,POST,/api/enrollments,500,7711.0,enrollment_failed,22,Se detectó un error 5xx en una ruta crítica del sistema.,"Revisar logs del backend, servicios relacionados y disponibilidad de la base de datos."
2026-05-26 12:34:19,critical,critical_route_very_slow,user_045,200.48.10.5,POST,/api/enrollments,500,7711.0,enrollment_failed,22,Una ruta crítica presenta tiempo de respuesta muy alto.,"Revisar rendimiento del endpoint, consultas a base de datos y servicios externos."
2026-05-26 12:34:19,critical,high_risk_score,user_045,200.48.10.5,POST,/api/enrollments,500,7711.0,enrollment_failed,22,El log presenta un puntaje de riesgo alto según múltiples señales combinadas.,Revisar el evento de forma prioritaria y validar si corresponde a un incidente activo.
2026-05-26 12:41:37,critical,repeated_unauthorized_access,user_114,192.168.1.12,GET,/dashboard,403,1302.0,unauthorized_access,7,Se detectaron múltiples intentos de acceso no autorizado desde la misma IP.,Bloquear o limitar temporalmente la IP y revisar posibles rutas expuestas.
2026-05-26 13:02:08,critical,brute_force_attempt,user_094,181.65.22.30,POST,/dashboard,401,1138.0,login_failed,10,Se detectaron múltiples intentos fallidos de login desde la misma IP.,"Revisar la IP sospechosa, aplicar bloqueo temporal y validar posibles intentos de fuerza bruta."
2026-05-26 13:02:08,warning,medium_risk_score,user_094,181.65.22.30,POST,/dashboard,401,1138.0,login_failed,10,El log presenta un puntaje de riesgo medio.,Monitorear el evento y revisar si se repite en el tiempo.
2026-05-26 13:11:17,critical,critical_route_server_error,user_022,200.48.10.6,POST,/api/payments,500,3282.0,enrollment_failed,19,Se detectó un error 5xx en una ruta crítica del sistema.,"Revisar logs del backend, servicios relacionados y disponibilidad de la base de datos."
2026-05-26 13:11:17,warning,slow_response,user_022,200.48.10.6,POST,/api/payments,500,3282.0,enrollment_failed,19,Se detectó una respuesta lenta del servidor.,Monitorear el endpoint y revisar si el tiempo de respuesta aumenta o se repite.
2026-05-26 13:11:17,critical,high_risk_score,user_022,200.48.10.6,POST,/api/payments,500,3282.0,enrollment_failed,19,El log presenta un puntaje de riesgo alto según múltiples señales combinadas.,Revisar el evento de forma prioritaria y validar si corresponde a un incidente activo.
2026-05-26 13:15:58,critical,repeated_unauthorized_access,user_043,45.90.130.78,GET,/api/enrollments,403,1448.0,unauthorized_access,13,Se detectaron múltiples intentos de acceso no autorizado desde la misma IP.,Bloquear o limitar temporalmente la IP y revisar posibles rutas expuestas.
2026-05-26 13:15:58,warning,medium_risk_score,user_043,45.90.130.78,GET,/api/enrollments,403,1448.0,unauthorized_access,13,El log presenta un puntaje de riesgo medio.,Monitorear el evento y revisar si se repite en el tiempo.
2026-05-26 14:32:10,warning,medium_risk_score,user_099,181.65.22.30,GET,/api/payments,200,1140.0,slow_response,13,El log presenta un puntaje de riesgo medio.,Monitorear el evento y revisar si se repite en el tiempo.
2026-05-26 15:04:23,critical,brute_force_attempt,user_053,45.90.130.77,POST,/api/notifications,401,984.0,login_failed,10,Se detectaron múltiples intentos fallidos de login desde la misma IP.,"Revisar la IP sospechosa, aplicar bloqueo temporal y validar posibles intentos de fuerza bruta."
2026-05-26 15:04:23,warning,medium_risk_score,user_053,45.90.130.77,POST,/api/notifications,401,984.0,login_failed,10,El log presenta un puntaje de riesgo medio.,Monitorear el evento y revisar si se repite en el tiempo.
2026-05-26 15:59:43,critical,repeated_unauthorized_access,user_077,192.168.1.11,GET,/api/enrollments,403,1747.0,unauthorized_access,13,Se detectaron múltiples intentos de acceso no autorizado desde la misma IP.,Bloquear o limitar temporalmente la IP y revisar posibles rutas expuestas.
2026-05-26 15:59:43,warning,medium_risk_score,user_077,192.168.1.11,GET,/api/enrollments,403,1747.0,unauthorized_access,13,El log presenta un puntaje de riesgo medio.,Monitorear el evento y revisar si se repite en el tiempo.
